id,file_name,file_path,ocr_text,line_count,char_count,has_error,error_message
20260312_140921,20260312_140921.heic,/home/mahmut/Desktop/foodlens/ocrlama/fotolar/20260312_140921.heic,"İRİ KIRIK CEVİZ ic
A İri Kırık Ceviz İçi Üretim Tarihi (U RD, Tavsi
er miktarda Fındık, Antep Fıstığı, Kaju Fıstığı, Badem, Yer o ve Parti Numarası a
Festi, Kükürt Dioksit ve Sulfitler, Gluten, Sut ve Ürünleri edilen
cerebilir.
Gida İşletmecisi: BİM Birleşik Mağazalar A.Ş.
Abdurrahmangazi Mahallesi Ebubekir Caddesi No: 73
San ncaktepe / İstanbul
3u ürün (Antepsan Kuruyemiş Gıda Sanayi ve Ticaret A.Ş.
tarafından) BIM Birleşik Mağazalar A.Ş. adına üretilmiştir.
Üretici Adresi; 5. Organize Sanayi Bö olgesi 83524 No'lu Cad.
No: 14 Merkez Şehitkamil / Gaziantep
işletme Kayıt No: TR-27-K- 002205
Uretici Tel: 0 342 238 34 46 Uretici Faks: 0 342 238 34 21
Menşe Ülke: Amerika Birleşik Devletleri'nden ithal e Klan",15,713,0,
20260312_140941,20260312_140941.heic,/home/mahmut/Desktop/foodlens/ocrlama/fotolar/20260312_140941.heic,"Tüzn ürünlerimiz TGK Beslenme . ren |
Yönetmeliği'nde belirtilen Trans yay O, Je
“ermez” beyan şartın arşılamaklad A
RANS VAG
YOKTUR
Lay's Baharatlı Pa: ates Cipsi
İçindekiler: Patates, bitkisel yağlar (değişen miktarlarda
mısır, yüksek oleik asitli ayçiçek, kanola), baharatlı çeşri
(şeker, baharatlar 901,2 (kırmızı biber tozu, soğan tozu
sarımsak tozu), tuz, fruktoz (mısır), potasyum klorür
aroma © vericiler, (renklendirici (paprika ekstraktı)
keçiboynuzu unu, asitlik düzenleyiciler (sitrik asit, malik
| asit), tütsülenmiş maltodekstrin].
) rünlerimizin hiçbir çeşidinde domuz yağı ve domuzdan
lde edilmiş hiçbir katkı maddesi yoktur.
»
Sİ ye",17,649,0,
20260312_140957,20260312_140957.heic,/home/mahmut/Desktop/foodlens/ocrlama/fotolar/20260312_140957.heic,"les, bitkisel va ar ld
K oleik agi yağlar (d
egisen miktarlarda
VE taze soğanı — tli ayçiçek, kanola ), Süzme Peynir
7 atom . e
lar (süt türevi vel on | tUZ, aroma Verici preparat-
OZ içerir), Peynir alti suyu tozu
OZ Ve süt türevi içeri
Er. ee dom wets
domuzdan elde Gants hiçbir katkı msdJdes; yoktur.
Trans yağ içermez.”
on FI,
Lay's Cheese and Green 2 Yöre
eee a
ienis: [es hi
Of...",16,386,0,
20260312_141019,20260312_141019.heic,/home/mahmut/Desktop/foodlens/ocrlama/fotolar/20260312_141019.heic,,0,0,0,
20260312_141043,20260312_141043.heic,/home/mahmut/Desktop/foodlens/ocrlama/fotolar/20260312_141043.heic,"İçindekiler; İç Yer Fst,
(Gluten içerir), Modifiye
Mısır Nişastası, Bitkisel Yağ (Ayçiçek yağı, |
. Pamuk yağı, $ , Şeker, Nach Sos 2 f ee | af
4 Maltodekstrin, Dekstroz, 5 Soğan Ti nT gi
Sarımsak Tozu, Delete İL Arom
(Monosodyum Glutamat, Disodyum | 1
: Disodyum Guanilat), Maya Özü, Anti ksidan
| (Askorbik Asıt), Karabiber r Yağı, Paprika Ya; ğı, |“
Kekik Ye ği, bk yin fak, es
Buğday Un
Misir Nişastası,
Enerji ( CkJ/",13,421,0,
20260312_141110,20260312_141110.heic,/home/mahmut/Desktop/foodlens/ocrlama/fotolar/20260312_141110.heic,"| arat st Aromalı Mısiz Civsi |
i 3 “Chips with Mexican Chili Fieve:
| Eee we ween
onc Kadaunoxtou Me Teüon Kautepov Mnaya ADAK Rg
Yatatina Misri me Arome Ereza Djegöse
İyeHkâ \unc co BKYC Ha AYTH 3AYUHU
-hipsuri de Porumb cu Arome de Condimente İuti —
-ips cd kukuruza s aromom Ijutih zacina
= 4unc Apomatu3upai Cc Jot Nlognpaskn
ips od Kukuruza sa Ukusom Ljutih Zacina
= Cips s Okusom Ljutih Zaina
indekiler: Msi, bitkisel yağ (palm olein
ağı), acı baharat aromalı çeşni [tuz,
lekstrin, acı kırmızı biber tozu, aroma verici (i i e
| (monosodyun
Sut içerir), tütsü aroma ve ericisi, aroma
lutamat), sarımsak tozu, peynir tozu (sit li maya ekstraktı tozu,
1 (biasel' pi, aktoz, süt proteini), topaklanmayı ö önleyici (silikon dioksit), karabiber
tt, renklendirici bi aprika ekstraktı), asitik düzenleyici (sitrik asit)]. SÜT İÇERİR. ESER
RDA SOYA, GLUTEN VE YER FISTIĞI İÇEREBİLİR. Patos ürünlerimizin hiçbiri domuz
a (palm olin oi), hot spice favour sk, maltod
gredients. Com, vegetable oil (palm olein oil), hot spice flavour sali, maltodextrin,
ipowder, flavour ng contain nd) smoke arnav ee iorosodum
iate), Garlic powder ve powder (contains milk yeast extract powder, di powder
“ir. a mi protein), anti-caking a ;
ap rika extrac i
ent (silicon dioxide), black pepper extract
ae ulator icad CONTAINS MILK. N İz di
- GLUTEN A one ie Patos pe on pou a
a tomes dau (pUTIKO éata (éhato ekainç pom, 8 pores,
| OKO (Cac, pahtobe ci OKOVN ne KOKI a
ları OTH ap bac duy, EVIOX umn 4 karo, Aaxrorn. MPO,
m “ ley Old Ya0po Mi EIEXE] [XNO.
Wii ot me utp, Kove
| ity iğ ER li ne ipe = eet i
bay Me cd der ei sd sik ‘sf }.. : ‘7 uid VE ,
eS ar a tone ton eleme ii ;
ea i hi yej pt aa a
Wher eps este hal une Mache), Sa 9 PT
TOM Tuen, pac weld MAC Me Me a",40,1745,0,
20260312_141126,20260312_141126.heic,/home/mahmut/Desktop/foodlens/ocrlama/fotolar/20260312_141126.heic,"Net Miktar: 500 ml E
DOST ÇOCUK DEVAM SÜTÜ
içindekiler: Pastörize inek sütü, su, maltodekstrin, laktoz, şeker, bitkisel yağlar (kanola, ayçiçek,
mısır), kıvam arttırıcılar (karragenan, guar gam) vitaminler [C vitamini (L - askorbik asit), E vitamini
(DL-alfa-tokoferil asetat), pantotenik asit (D-pantotenat, kalsiyum), D vitamini (kolekalsiferol), niasin
(nikotinamid), A vitamini (retinil asetat), K vitamini (fillokinon), B2 vitamini (riboflavin), biyotin
(D-biyotin), B1 vitamini (tiamin hidroklorür), B6 vitamini (piridoksin hidroklorür), folik asit
(pteroilmonoglutamik asit), B12 vitamini (siyanokobalamin)], dokosahekzaenoik asit (DHA) (alg yağı),
mineraller [demir (ferro- laktat), kalsiyum (kalsiyum karbonat), çinko (çinko sülfat), bakır (bakır sillfat),
mangan (manganez sülfat), selenyum (sodyum selenit)].
e 2
çocukların özel
«12 aydan büyük çocuklara önerilmektedir. Sadece altı ayın üzerindeki bebek ve küçük ram
beslenmesi amacıyla ve diyetinin bir parçası olarak kullanımı uygundur. Bebekler için ik ath a
anne sütü yerine kullanılmamalıdır. Altı aydan farklı bir ayda tamamlayıcı beslenmeye avm ve o
Sadece anne ve çocuk beslenmesi üzerinde uzmanlaşmış tarafsız bir sağlık çalışanı taralındali Yess
büyüme ve gelişim ihtiyaçlarına dayanarak verilmelidir...
«Uygun olmayan hazırlama ve saklama koşulları sağlığa Zararlıdır.
Ae Leia eo —  icaktepe/ İSTANBUL
Gıda İşletmecisi BİM BİRLEŞİK MAĞAZALAR A.Ş. Abdurahmangazi Mah, Ebubedt « mke ANKA üremik
Bu ürün (Gönenli Süt ve Süt Ürünleri Gıda San. ve Tic. A.Ş. tarafı ıdan) BİM BIRLES >
Üretici Adresi: Taştepe Mah. Taştepe | Caddesi No:15 Gönenan esi [ 14 3
Menşe Ülke: Türkiye İşletme Onay No: ( 401148 Çİ 3058
Üretici Tel No: 0266 776 35 14 Üretici Faks No: 0266 TER = —_",24,1739,0,
20260312_141210,20260312_141210.heic,/home/mahmut/Desktop/foodlens/ocrlama/fotolar/20260312_141210.heic,"ko
—
S
icin ml
Pı
NDEKİ
ruyucy eo
az | ie ar m Yağlı Taze
7) ba, ae Se
|) dill! |
2
al ül, :
DUZ Vidal
—
—
~
A5
-
vi — _ 2 e + :
a 4 a Jigs?
> aed > I-71 e = 4
a —« 2 © m
; — ml), | =
1 —. C =
ae 4 “ =
—2
0 (
inek sütü, tuz. pey
CK SULU, |
n sorbat). Parti No pn
| ON tüket etir Im ta
IZ.
=i,
=
ah - hh olir Mi Is
» CUUDEKIT bad. No: 7
7 x ali, VE | ile A (
rt Fe)
(A
|
re
uretilmıştir. Üretici Ad
RDAĞ
NO) ve Son Tük
EŞİK MAĞA e AŞ
ye j sletma A,
) etme Onay No» 7
y ov;
Aes
ns May SI, p Deynir kültü
ketim Tğfizğis
inden önce tüket ilmelidir ==
Pei
3 San \caktey T e | İST Aim
oTANBU; | :
indan) BIM | BİR ES z | - Voyn voymuş
ae a IN {
res ;
yag,
i Kardonhi irat, g q
Jl
E84 Karayo
ekerler,",63,693,0,
20260312_141212,20260312_141212.heic,/home/mahmut/Desktop/foodlens/ocrlama/fotolar/20260312_141212.heic,,0,0,0,
20260312_141222,20260312_141222.heic,/home/mahmut/Desktop/foodlens/ocrlama/fotolar/20260312_141222.heic,"AKNAZ TAM YAĞLI ERİTME PEYNİRİ
inde Beyaz peynir nl) str ine sa, peynir hin
Sağ 207 labium Morir) peynir mz: <2, KOTUYUCU (polasyum sa
peynir (518 (pastörize nk siti tw, peynir maya, stab
lay Morir) peynir kit koruyucu (potas sre) eri
este inek st kremayı eya kür cheddar peynir (7
pesto nek sti tuz peynir mayası tabilizör (kabiyum Koni Pe
Kül ui ) Yağsız St tozu, emüliiye ed tuzlar (sodyum poli sat Ms
""Sal peynir alı suyu tony (süt ürünü) banana laragena
Enerji ve Besin Öğeleri | 009 |
Enerji, kJ/kcal 1005/242
Yağ, 0) 18
Doymuş yağ, 9
ata g
Sekerler g
| Pu 9
“g",17,567,0,
20260312_141235,20260312_141235.heic,/home/mahmut/Desktop/foodlens/ocrlama/fotolar/20260312_141235.heic,"Orman Meyve:
/2 Yağlı Probiyotik Kefir
) 0) (şeker
Verici, Siyah n
artırıcı (karra iler
- (Sitrik asit, trisog ), kefir kültürü,
kefir mayası ve probiyotik mikroorganizma
(Bifidobacterium ve Lactobacillus
acidophilus — en az 1x10° kob/g).
Son Tüketim Tarihi (STT) ve Parti No. (PN)
ambalaj üzerinde olup, son tüketim i
larihinden önce tüketilmelidir Buzdolabında
(+4°C'de) saklayınız. Açıldıktan sonra 3 gül
içinde tüketilmelidir. Lütfen soğuk içiniz.
İçmeden önce çalkalayınız
100 mi
wa
Enerii ve Besin if
Enerij
Yağ.",20,518,0,
20260312_141242,20260312_141242.heic,/home/mahmut/Desktop/foodlens/ocrlama/fotolar/20260312_141242.heic,"Kefir
içim kei, içerdiği m içerdiği milyonlarca doğü vet yl
pr Moni ş sa İl ve
yesinde bağışıklık sistemini olur
im sistemini düzenlemeye yardı.
İçim % 1, re ah )
es ve
= asit), 2
x 106 kob/g canlı i . og",9,204,0,
20260312_141302,20260312_141302.heic,/home/mahmut/Desktop/foodlens/ocrlama/fotolar/20260312_141302.heic,,0,0,0,
20260312_141308,20260312_141308.heic,/home/mahmut/Desktop/foodlens/ocrlama/fotolar/20260312_141308.heic,"= me i ey ra sz kok it
KR iindekiler. Yoğurt modifiye nisast, a le
arian reyes | aroma Vet ici, aroma VE ec
4 erkendinc çi (antosiyanine’) Paketin. We ier
yarn ie git bilgiler 9 ARES atndadt, Patel |
üzerindeki Karışır ib ee | i
Ve meyveler, aes tl
Son tüketim tarihi sue
yi no yerine Geçer,
CE saklanmalıdır,
i W oymuş Yağ iğ ‘a ae
N ba =",12,339,0,
20260312_141337,20260312_141337.heic,/home/mahmut/Desktop/foodlens/ocrlama/fotolar/20260312_141337.heic,,0,0,0,
20260312_141339,20260312_141339.heic,/home/mahmut/Desktop/foodlens/ocrlama/fotolar/20260312_141339.heic,,0,0,0,
20260312_141414,20260312_141414.heic,/home/mahmut/Desktop/foodlens/ocrlama/fotolar/20260312_141414.heic,"ORIGINAL
RSE
aot
ena j
pas ia
imi j
‘ bitlis fillen ise
> Imus ee aed oi
ilgnetier el le i etal i
içi J bere e si, Pi
PATATES ae İçerir ) “at atorler y rr e a | (po
""tla (by i a pirinç ""A danlar ‘le 4 sit i
mal My ” Unu Şeker, m ie asit), si MİKTA
mis vi izne ‘ign ie
GLUT N, OVA larını iç
ha MUZ veya kat
ail
nell : ;
(pal si
le ol TUK
efad f
es, veg
Dehydrated potato
dients: De
Soup, SMACK ing
UN Wheat (conta
sit Maltog
»
pei
(ed sf fit
elyla , il
ilizer (aC tty4 tal
joca), stab ee of . a ve :
uten), corn, : and a ye ol
: atl
My ie fou, site : ae hi aes oe ps
“ti, a ium iin, e
gar ae a eon Non
My Olta (city. acid), ç IN TRAC
Yy Spy MAY ConA
ayl
Nae Hoy
oneal
sel
pall?
en iy .
ete ia ¢
ten: Getrockn
taten:
ZEN Zu
Ley, GEsay
Mez, ‘a
Ni 5 yol! we
ere Cae ae
tor ne ie b if
Misa ult yi isl ya
i Pal cn He ae
als, Igato Anti tor WD
th, İsme mu vi “ii
İ j Zuc as rere
ity Mist Sui). öy
ta, may
hy Nain Panik ae
Mem
y
SOUA
N,
M), ENTMÂLT GLUTE
akt).",69,952,0,
20260312_141447,20260312_141447.heic,/home/mahmut/Desktop/foodlens/ocrlama/fotolar/20260312_141447.heic,"Hoy spe |
|
|
Tüm ürünleri imiz T
Yönetmeliği nde bei
içermez” n şartını ar me
reme Mexican no Aci Bahar Ci
ME kanola Yağı, acl paral si KE
baharat 20,58 |
amal,
aroma vericileri, renkle
“SY, 2 antioksidanla ah ie
“yetratları, Sitrik asi
‘ay VE)
yrünlerimizin. le
=” maddesi V. a u oh Ne
ane vag İçer
md EX!
Inoredients
ON
SOU
antioxidants (tvcgj
acid).
Ma, CONTAIN SO
Non of our prg d
2 AML. nt al
Yağ
Di ety
a tg
i:",30,417,0,
20260312_141455,20260312_141455.heic,/home/mahmut/Desktop/foodlens/ocrlama/fotolar/20260312_141455.heic,"SRIRACHA SOS AROMALI NOHUT CİPSİ
İçindekiler: Nohut irmiği
sriracha so ang (90544), piri a
aroma ae çeşni (407,5) eks ill
= bitkisel yağ (al sarımsak tozu lr ;
ivenlevid (ai oy
vedic me fosfat, call aa
artırıcı (aka raktı), topaklanmayı önleyici ( mir
er maç e Gam, bitkisel yağ (ms.
rda yerfıstığı, süt ve ürünlüğini iç
ENERJİ VE BESİN DEĞERLERİ
veya delinmiş pakete a
ln aimayys bi
Açılmış
dan ede edil
© Cam Bit
Ürünlerimizde domuz
yoktur.",18,442,0,
20260312_141504,20260312_141504.heic,/home/mahmut/Desktop/foodlens/ocrlama/fotolar/20260312_141504.heic,"a,",1,2,0,
20260312_141526,20260312_141526.heic,/home/mahmut/Desktop/foodlens/ocrlama/fotolar/20260312_141526.heic,"Patates bitkisel yağ değişen y i alt
olein yağı), ac kırmızı biber ii yp 4
aon unu (gluten içerir), su, m. i 1 yun ns
artırıcı (monosodyum glutamat apie road bi j
) ‘aga inosinat), soğan tozu, acı kırr onl oh |
\ Paprika tozu, maya ekstraktı, asitlik ime e a
a, setaş Sitrik asit), bitkisel yağ (p gi Ya i
7 Maydanoz Z tozu, renklendirici (papri! ten ice
iy O İ ize buğday proteini (glu
2) na vercisi
lar rda süt, kereviz. pe” | |",11,430,0,
20260312_141529,20260312_141529.heic,/home/mahmut/Desktop/foodlens/ocrlama/fotolar/20260312_141529.heic,"ACI KIRMIZI GEBER ÇEŞNİLİ vi m
»Palates gmtkisel yağ (değişen miktarları ms
Yağı), adığlirmızı biber çeşnisi (649) /galeta ume
unu (giğten içerir), su, maya, tu), ©
sodyum glutamat disodyum güz
| ), soğan tozu, acı kırmizı biber tozu (>
Ozu, Maya ekstraktı, asitlik güzenleyii ©”
iliğğmeisit), bitkisel yağ (palm Yağı) sarımsak ük
Bü, renklendirici (paprika ekstrakt, ©“
olze buğday proteini (gluten içerir) ©",10,409,0,
20260312_141616,20260312_141616.heic,/home/mahmut/Desktop/foodlens/ocrlama/fotolar/20260312_141616.heic,"ew TEE İcindekiler: Yağı, Tuz Asitlik
. a GÜNİ. le Buğday Unu (Glüten), Palm Yagi, 42 |
rt es sn Karbonat, Sodyum Karbortl, >
—— — | priitostat), Kıvam Arttırıcı (Guar Gam) , B2 Vitamin ee
ln, A. Baharat Karışımı: Tuz, Şeker, Maya Üzütü, Sarmmsa betin
vr Biber Tozu, Tavuk Aroması, Zencefil Tozu, Aromâ
e a
iber Tozu.
—- (Monosodyum Glutamat). Kırmızı Biber |
———  Alerjen Uyarısı: Glüten içerir. Eser miktarda Soya.
oe # sir = ”. = lı
Susam, Süt Ürünü, Fındık içerebilir.
Kereviz.
ingredients
BE a. Ge pale
3 Palm gil, Salt ya
stant Noodles: Wheat Flour (Glute™: Carbonate. Odie?
Regulator (Potassium Carbonate, Sodiu™ » 2 (Ribotiawil'
Polyphosphate), Thickener (Guar Gum), Vit"". Garlic Pow
seasoning Powder: Salt, Sugar, Yeas! we | Powder, Fi
White Pepper Powder, Chicken Flavoi Gg?
Bi NRO Ua Gü
a ŞAM (Monosodium Giutamate). Chili Poo ., Giysi > 4",23,850,0,
20260312_141629,20260312_141629.heic,/home/mahmut/Desktop/foodlens/ocrlama/fotolar/20260312_141629.heic,"RESH TON BALIĞI KONSERVESİ / SUPERFRESH CANNE
TR ICİNDEKİLER: Ton balığı, bitkisel yağ eve SU, tuz. SAKLAMA KOŞULLARI:
Aciidiktan sonra içindeki sıvı dökülmeden buzdolabında saklanması ve 2 gün içerisinde tu
özenle ve dikkatle ayıklanmaktadır. Nadir olarak rastlanabilecek kılçık parçacıklarına Karşı dikkallı olu
KUTULARI SATIN ALMAYINIZ. Üretim tarihi (ÜRT), tavsiye edilen tüketim tarihi (TET) ve partı no. (P) ambalajın
ISO 9001, TS EN 150 22000, TS EN 150 14001, TS 150 45001 standartlarına uygun olduğu belgelendirilmiş bir tesisi
GIDA İŞLETMECİSİ: Besler Gıda ve Kimya Sanayi ve Ticaret Anonim Şirketi Akçalar Mah. Gölyolu Cad. No.: 46 Nilüfer / 5
EN INGREDIENTS: Tuna fish (Skipjack (Katsuwonus kii vegetable oil (sunflower), water, salt. STORAGE CONDITIONS:
product in a cool and dry place Sth protect from direct sunlight. After opening the can, the product should be kept refrigerated wit
out the liquid inside and should be consumed within 2 days. Superfresh pays utmost attention to the boning of the fish. However, \
suggest that care is taken as, while rare, pieces ol fishbone may be found. DO NOT PURCHASE BULGED AND LEAKY CANS. Procuction vate
best before date (BBD) and batch no. (P) are on the package. This product has been produced in facility certified to comply wath 75 8
TS EN (SO 22000, TS EN 150 14001, TS 10 45001 standards. FOOD BUSINESS OPERATOR: Besler Gida ve Kimya Sanayi ve Ticaret Anonm Sike
Akçalar Mah, Gölyolu Cad. No, 46 Nilüfer / BURSA / TURKİYE
. 16-0028 Caught by purse seine
46-002
(lb, ithal balık kullanılarak üretilmişti BESLER me
tie â O Produced by using imported fish neste Paes i) | | | | | :
ye. TÜRKİYE üretimidi 90850205 22, N m 9 6 Jf a} ; seat
Yunuslar Produced in Turkiye alm ağ Rea: Nes: TR: 16:0028 auu7255 Süz
koruyoruz. = bo Meg e",21,1790,0,
20260312_141630,20260312_141630.heic,/home/mahmut/Desktop/foodlens/ocrlama/fotolar/20260312_141630.heic,"SUPERFRESH TON BALIĞI KONSERVESİ / SUPERFRESH CANNED TUNA FISH
TR iCINDEKILER: Ton balığı, bitkisel yağ ayd su, tuz. SAKLAMA KOŞULLARI: Serin ve kuru yerde saklayınız. Güneşten Koru
.cilaiitan sonra icindeki sıvı dökülmeden buzdolabında saklanması ve 2 gün içerisinde tüketilmesi tavsiye edilir. Superfresh ton Dalik
zenle ve dikkatle ayıklanmaktadır. Nadir olarak rastlanabilece
KUTULARI SATIN ALMAYINIZ. Üretim tarihi (ÜRT), tavsiye edilen tüketim tarihi (TET) ve parti no. (P) ambalajın üzerindedir. Bu ürün TS E
50) 9001, TS EN 150 22000, TS EN 150 14001, TS ISO 45001 standartlarına uygun olduğu belgelendirilmiş bir tesiste üretilmiştir
GIDA İŞLETMECİSİ: Besler Gıda ve Kimya Sanayi ve Ticaret Anonim Şirketi Akçalar Mah. Gölyolu Cad. No.: 46 Nilüfer / BURSA / TURKIYE
EN INGREDIENTS: Tuna fish (Skipjack (Katsuwonus Pelamis)), vegetable oil (sunflower), water, salt. STORAGE CONDITIONS: Store tne
yoduc in a cool and dry place and protect from direct sunlight. After opening the can, the product should be kept refrigerated without pounine
quid inside and should be consumed within 2 days. Superfresh pays utmost attention to the boning of the fish. However, we sill
that care is taken as, while rare, pieces of fishbone may be found. DO NOT PURCHASE BULGED AND LEAKY CANS. Production date (PO)
e date (BBD) and batch no. (P) are on the package. This product has been produced in facility certified to comply with TS EN S0 2001
TS EN 150 14001, TS 150 45001 standards. FOOD BUSINESS OPERATOR: Besler Gıda ve Kimya Sanayi ve Ticaret Anonim Şirketi
ölyolu Cad. No. 46 Nilüfer / BURSA / TURKİYE
WALOIG) MAĞ, UUIYU
EST DE
FAO ZONE: 34/51
f Laugh Dy purse seine
oP AH,
> ie
t
lihal balık Kullanılarak üretilmişti
Sari TURKIYE üretimidi!
+90850 205 ösiz
Produced in | UrKIVve
Yunuslar!
KOTUYOTUZ
k kılçık parçacıklarına karşı dikkatli olunmalıdır. BOMBAJLI VE SIZINTILI
ps EEE EER (||
cath
SU il
i=
Süzme ağırlık,",33,1914,0,
20260312_141639,20260312_141639.heic,/home/mahmut/Desktop/foodlens/ocrlama/fotolar/20260312_141639.heic,"©  AçiçekYağı Ton Balığı Konservesi >. .
— İçindekiler: Ton balığı, ayçiçek yağı, tuz,",2,86,0,
20260312_141655,20260312_141655.heic,/home/mahmut/Desktop/foodlens/ocrlama/fotolar/20260312_141655.heic,"boşaltın. Üzerine toz karışımı ilave edin. rs —
b
Çe
ama İk
Orta ateşte sürekli karıştırarak pişirin.
maya başladıktan 2-3 dakika sonra
” BPR
atesten alin. | ENe ri ve Besin Öğe
Kabuk tutmasını engellemek için arada
karıştırarak oda sıcaklığına kadar soğutup
servis yapın.
| 7 Kullanim Onerisi
azırlanışı esnasında 2 su bardağı süt kullanarak daha koyu
kıvamlı sos elde edebilirsiniz.
Daphne Bitter Çikolatalı Sosu her çeşit kek, pasta ve sütlü
tatlıların üzerinde kullanabilirsiniz.
| İçindekiler
Toz Şeker, Yağ i : akıma
. , yagi azaltılmış alkalize kakao tozu iraltı suyu tozu (süt urtinu),
nt 4 LU,
tki sag hi, a todekstrin, Kahve beyazlatıcısı kos bi Tam hidrojene
i Sack: cevizi), Stabilizör (dipotasyumfosfat, potasyumtripol ifosfat),
“ede elo kazeinat), Emülgatörler (Yağ asitlerinin mono ve
ari jt a yağ asitlerinin mono ve digliseritlerinin mono ve diasetil
takin vol topaklanmayı önleyici (silikondioksit), renklendirici
emülgatör ( Gl Şi ata tozu (şeker, kakao kitlesi, kakao yağı, kakao tozu,
soya esitini), aroma Verici), aroma verici (çikolata), tuz, kıvam
Tavsiye Edilen Tre “arttırıcı (guar gum), renklendirici (Brown ht).
, in tarihi (TETT) ve parti no (PNo) ambalaj üzerindedir.
Me len tüketim tarihinden önce tüketilmesi tavsiye edilir.
ve yerli hammadde kullanılarak Türkiye'de üretilmiştir.
Serin ve kuru yerde muhafaza ediniz.
Gıda İşletmecisi:BİM BİRLEŞİK MAĞAZALARI A.5.
Abdurrahmangazi Mahallesi Ebubekir Caddesi
No:73 Sancaktepe/Istanbu!
aketleme Gıda San. ve Tic. Ltd. Sti, tarafından)
BİM Birleşik Ma AS alın dikme
Min
*Mrün (Sena Muhtelif Ürün p",39,1575,0,
20260312_141733,20260312_141733.heic,/home/mahmut/Desktop/foodlens/ocrlama/fotolar/20260312_141733.heic,,0,0,0,
20260312_141751,20260312_141751.heic,/home/mahmut/Desktop/foodlens/ocrlama/fotolar/20260312_141751.heic,,0,0,0,
20260312_141801,20260312_141801.heic,/home/mahmut/Desktop/foodlens/ocrlama/fotolar/20260312_141801.heic,"¥VIZVO) NYWHYY
A VOHVWMIWWS
MOLUSW (ONAVH Hy
VS
cen LN 3800
OY VG Sb IN 7 }
""NY US
f iM
SEZON TAL LAM 0 SHON LLM) RL
v8 JS OLUN 40 LAYAN
ne YEN Ib YER THROM Wo
çişi vE = SH TL? Ul İ FLUTE 97
Ae. _ ’ 771)
LAV CORT Svs A 2 Hy
ZN SYR SS) NOY) AY TEN
I SV UVZVOYN SITUA (9 ISIOTWLITS VOID 8 Wis
IM ne 7SI9NS el DMO
NUN (02
iŞ
14 f
Mw) A Ya)
POF (ANS SASS
FIV Td
Me, Yao Aan
CLPORA RS # HOWE
nk v
AV ARS (ROPE MESA
+]
{Qh NIG az iz Waly 4) (SVEN N AN 3
bi &ir<99EZ0 ON ALLEN YAN ryt ara -ONLUNDSMETS SH MELEN
VE 83M TE a SIND CY SV 3
. FAN < a NAM
ba a \
AX a ALEL
7h
WS Te
> + AAO a 2 ONAN
N \ ig JANY|S +94 | XY
UN Vin SBE ia ce
LA Naa .
İV ANI lata Ma GASDANLIĞI VD YUN VTA
A
¥ UNIVE
ASIN WLAN Noun VEUOS NASİ D
YOUU
AWE Y VIN
q
Vinal’ Ava! ye
e Ana
«JA \
W UN eh
RNS ER vs QOS
NV
TT
ALIN Al) >
Vii LU.",56,800,0,
20260312_141819,20260312_141819.heic,/home/mahmut/Desktop/foodlens/ocrlama/fotolar/20260312_141819.heic,,0,0,0,
20260312_141857,20260312_141857.heic,/home/mahmut/Desktop/foodlens/ocrlama/fotolar/20260312_141857.heic,,0,0,0,
20260312_142500,20260312_142500.heic,/home/mahmut/Desktop/foodlens/ocrlama/fotolar/20260312_142500.heic,"Migros
Tatlı - Sıvı
Üzüm Pekmezi
indekiler 7 S
ei dek : UZU ms ra
= .
=
-
ya
: Kodeksi Üzüm Pekmezi Tebliği' neu
. rak “STOSLU GIDA INS. İTH. İHR. SAN. \ VE TIC
LID. ŞTİ. tarafindan) MIGROS TİCARET A.Ş adıne
Jreuimistir, Menşe Ülke: Türkiye
Gıda işletmecisi Adı: MİGROS TİCARET A>.
Gıda İşletmecisi Adresi: Atatürk Mah. Turgut
~~
Val Bulvarı No: 7 Ataşehir / İSTANBU:
Büz
re TH.
(Üretici Firma Adi: ŞİTOĞLU GIDA INS:
BAN. ve TIC. LTD. ŞTİ) 7
u feud Firma lm 2 i Org nanize sana c
<. \a0de No9 yes lyurt/Mal latya
et June Kayit Numarası: TR-44- K- LOU
“iye Edilen Tüketim Tarihi (TET!
Wt idl ay fe N) an Wala} üzeri no di
v Ve KOKUSUZ Ortamı wan
) a y*
va da tan ni vej
Ambala) açıldıktar"" 508""
3
İHR.
VCE",33,704,0,
20260312_142506,20260312_142506.heic,/home/mahmut/Desktop/foodlens/ocrlama/fotolar/20260312_142506.heic,,0,0,0,
20260312_142514,20260312_142514.heic,/home/mahmut/Desktop/foodlens/ocrlama/fotolar/20260312_142514.heic,"İçindekiler: Yer Fist (7093)
Süzme Çiçek Balı (% )
Züber Original Peanut Butter
Ingredients: Peanuts (93%),
Filtered Flower Honey (7%):
Alerjen Uyarısı: Yer Astığı içerir
Findik ve Antep Fıstığı içerebilir.
Allergens: Cortains Peanuts. wd
Contain Hazelnuts and Pistaciuos
GLUTENSIZ
TRANS YAĞ iÇERMEZ |
ey ior wee
Gida İŞİĞİMECİSİ
;
'VUGUCeDO D",15,343,0,
